timestamp,dorm,usage
2025-01-02 11:00:00,Dorm_A,54.69111930513193
2025-01-02 12:00:00,Dorm_A,52.637033202505265
2025-01-02 13:00:00,Dorm_A,49.742380483800936
2025-01-02 14:00:00,Dorm_A,57.535165341429725
2025-01-02 15:00:00,Dorm_A,39.58779426000842
2025-01-02 16:00:00,Dorm_A,26.09116632344337
2025-01-02 17:00:00,Dorm_A,50.73560478576967
2025-01-02 18:00:00,Dorm_A,41.82967519914643
2025-01-02 19:00:00,Dorm_A,61.56343014435973
2025-01-02 20:00:00,Dorm_A,52.96690896914689
2025-01-02 21:00:00,Dorm_A,53.49269200242314
2025-01-02 22:00:00,Dorm_A,39.85127973401121
2025-01-02 23:00:00,Dorm_A,56.60333037840296
2025-01-03 00:00:00,Dorm_A,57.229908678505936
2025-01-03 01:00:00,Dorm_A,42.4819865054196
2025-01-03 02:00:00,Dorm_A,38.36006750560367
2025-01-03 03:00:00,Dorm_A,38.613013272172935
2025-01-03 04:00:00,Dorm_A,52.09853143416493
2025-01-03 05:00:00,Dorm_A,37.43277302545458
2025-01-03 06:00:00,Dorm_A,49.79249431009682
2025-01-03 07:00:00,Dorm_A,60.42518540248368
2025-01-03 08:00:00,Dorm_A,53.20920249444749
2025-01-03 09:00:00,Dorm_A,35.92910032108219
2025-01-03 10:00:00,Dorm_A,52.92879766684075
2025-01-03 11:00:00,Dorm_A,55.356494630783374
2025-01-03 12:00:00,Dorm_A,71.12776111503625
2025-01-03 13:00:00,Dorm_A,62.30057847068938
2025-01-03 14:00:00,Dorm_A,55.7081516804669
2025-01-03 15:00:00,Dorm_A,36.34825101222283
2025-01-03 16:00:00,Dorm_A,61.74733014968833
2025-01-03 17:00:00,Dorm_A,63.68585953682551
2025-01-03 18:00:00,Dorm_A,40.85907235750844
2025-01-03 19:00:00,Dorm_A,56.54237598279334
2025-01-03 20:00:00,Dorm_A,63.918347591058456
2025-01-03 21:00:00,Dorm_A,55.63540499978809
2025-01-03 22:00:00,Dorm_A,48.82271789344096
2025-01-03 23:00:00,Dorm_A,29.77711311087898
2025-01-04 00:00:00,Dorm_A,34.50047756900099
2025-01-04 01:00:00,Dorm_A,64.15349090431877
2025-01-04 02:00:00,Dorm_A,37.40519038975234
2025-01-04 03:00:00,Dorm_A,47.81840381876093
2025-01-04 04:00:00,Dorm_A,63.280043902468464
2025-01-04 05:00:00,Dorm_A,50.386965498257595
2025-01-04 06:00:00,Dorm_A,74.78368561228035
2025-01-04 07:00:00,Dorm_A,39.260752250159456
2025-01-04 08:00:00,Dorm_A,54.928407108138124
2025-01-04 09:00:00,Dorm_A,45.22771330891722
2025-01-04 10:00:00,Dorm_A,62.3685440123478
2025-01-04 11:00:00,Dorm_A,45.73341693034553
2025-01-04 12:00:00,Dorm_A,40.93709630889153
2025-01-04 13:00:00,Dorm_A,38.31015074362376
2025-01-04 14:00:00,Dorm_A,54.332493667504735
2025-01-04 15:00:00,Dorm_A,52.905067327394924
2025-01-04 16:00:00,Dorm_A,46.80174704123187
2025-01-04 17:00:00,Dorm_A,48.002667801471475
2025-01-04 18:00:00,Dorm_A,42.33300316100194
2025-01-04 19:00:00,Dorm_A,45.47676681912086
2025-01-04 20:00:00,Dorm_A,54.70314549785438
2025-01-04 21:00:00,Dorm_A,58.236007450178214
2025-01-04 22:00:00,Dorm_A,56.77527364112561
2025-01-04 23:00:00,Dorm_A,58.54362953391398
2025-01-05 00:00:00,Dorm_A,47.89242118592411
2025-01-05 01:00:00,Dorm_A,34.800500738791925
2025-01-05 02:00:00,Dorm_A,75.71405478478891
2025-01-05 03:00:00,Dorm_A,44.59161489677639
2025-01-05 04:00:00,Dorm_A,59.492727377129945
2025-01-05 05:00:00,Dorm_A,44.203580358299774
2025-01-05 06:00:00,Dorm_A,46.494414148039056
2025-01-05 07:00:00,Dorm_A,47.5367614780706
2025-01-05 08:00:00,Dorm_A,53.354527471827915
2025-01-05 09:00:00,Dorm_A,42.288218966570994
2025-01-05 10:00:00,Dorm_A,30.662187949400124
2025-01-05 11:00:00,Dorm_A,55.577457489359006
2025-01-05 12:00:00,Dorm_A,42.85057676213391
2025-01-05 13:00:00,Dorm_A,34.669539756556745
2025-01-05 14:00:00,Dorm_A,46.80719378179204
2025-01-05 15:00:00,Dorm_A,53.958938864481865
2025-01-05 16:00:00,Dorm_A,48.13128051658138
2025-01-05 17:00:00,Dorm_A,51.89815766361067
2025-01-05 18:00:00,Dorm_A,60.188010999766654
2025-01-05 19:00:00,Dorm_A,54.1136138573115
2025-01-05 20:00:00,Dorm_A,52.93974285456047
2025-01-05 21:00:00,Dorm_A,40.307452918134274
2025-01-05 22:00:00,Dorm_A,35.377435273840725
2025-01-05 23:00:00,Dorm_A,43.12807437254799
2025-01-06 00:00:00,Dorm_A,48.42222555767635
2025-01-06 01:00:00,Dorm_A,47.236269497004336
2025-01-06 02:00:00,Dorm_A,50.800347343752726
2025-01-06 03:00:00,Dorm_A,48.16232486618613
2025-01-06 04:00:00,Dorm_A,57.86036721276898
2025-01-06 05:00:00,Dorm_A,67.73694469950802
2025-01-06 06:00:00,Dorm_A,42.24721637422007
2025-01-06 07:00:00,Dorm_A,45.449975145677996
2025-01-06 08:00:00,Dorm_A,38.710938130233856
2025-01-06 09:00:00,Dorm_A,45.82424961278222
2025-01-06 10:00:00,Dorm_A,51.11534256296482
2025-01-06 11:00:00,Dorm_A,33.78356753559573
2025-01-06 12:00:00,Dorm_A,53.86154729659268
2025-01-06 13:00:00,Dorm_A,45.56473584932671
2025-01-06 14:00:00,Dorm_A,55.80117131729645
2025-01-06 15:00:00,Dorm_A,75.68400673172908
2025-01-06 16:00:00,Dorm_A,68.61642692881135
2025-01-06 17:00:00,Dorm_A,61.153401370826714
2025-01-06 18:00:00,Dorm_A,54.3210614260773
2025-01-06 19:00:00,Dorm_A,46.7408865799632
2025-01-06 20:00:00,Dorm_A,45.58095550795738
2025-01-06 21:00:00,Dorm_A,51.86531010536194
2025-01-06 22:00:00,Dorm_A,53.41578897698522
2025-01-06 23:00:00,Dorm_A,69.12451924226856
2025-01-07 00:00:00,Dorm_A,47.418097023464334
2025-01-07 01:00:00,Dorm_A,47.73476010961633
2025-01-07 02:00:00,Dorm_A,50.88781978523201
2025-01-07 03:00:00,Dorm_A,57.162871189340294
2025-01-07 04:00:00,Dorm_A,40.66418555641434
2025-01-07 05:00:00,Dorm_A,59.32392437347785
2025-01-07 06:00:00,Dorm_A,56.57045666891893
2025-01-07 07:00:00,Dorm_A,48.00324427882521
2025-01-07 08:00:00,Dorm_A,48.31872061547021
2025-01-07 09:00:00,Dorm_A,45.97586230318286
2025-01-07 10:00:00,Dorm_A,59.852293761482464
2025-01-07 11:00:00,Dorm_A,50.17069883745752
2025-01-07 12:00:00,Dorm_A,45.15489650590979
2025-01-07 13:00:00,Dorm_A,59.05213787439016
2025-01-07 14:00:00,Dorm_A,44.37528418807219
2025-01-07 15:00:00,Dorm_A,69.00611828757613
2025-01-07 16:00:00,Dorm_A,39.41472536380336
2025-01-07 17:00:00,Dorm_A,47.779301026078755
2025-01-07 18:00:00,Dorm_A,58.974334804954616
2025-01-07 19:00:00,Dorm_A,54.61277656985121
2025-01-07 20:00:00,Dorm_A,32.556559740009035
2025-01-07 21:00:00,Dorm_A,60.03377366145146
2025-01-07 22:00:00,Dorm_A,40.40378794240024
2025-01-07 23:00:00,Dorm_A,67.03155321189385
2025-01-08 00:00:00,Dorm_A,53.57129622808079
2025-01-08 01:00:00,Dorm_A,39.08082650822388
2025-01-08 02:00:00,Dorm_A,52.50639806226787
2025-01-08 03:00:00,Dorm_A,52.95646091586855
2025-01-08 04:00:00,Dorm_A,45.01000701196092
2025-01-08 05:00:00,Dorm_A,55.386934825789794
2025-01-08 06:00:00,Dorm_A,44.54288563194748
2025-01-08 07:00:00,Dorm_A,43.35461194969177
2025-01-08 08:00:00,Dorm_A,62.83316089409369
2025-01-08 09:00:00,Dorm_A,47.884343533667305
2025-01-08 10:00:00,Dorm_A,52.09061405492384
2025-01-08 11:00:00,Dorm_A,47.11011977231486
2025-01-08 12:00:00,Dorm_A,55.72967133597096
2025-01-08 13:00:00,Dorm_A,41.82822054228825
2025-01-08 14:00:00,Dorm_A,42.60203541499437
2025-01-08 15:00:00,Dorm_A,65.59044708094413
2025-01-08 16:00:00,Dorm_A,59.147552637272064
2025-01-08 17:00:00,Dorm_A,54.46818505551375
2025-01-08 18:00:00,Dorm_A,39.46974278101474
2025-01-08 19:00:00,Dorm_A,41.0967434858092
2025-01-08 20:00:00,Dorm_A,61.08467070305624
2025-01-08 21:00:00,Dorm_A,65.03719923274747
2025-01-08 22:00:00,Dorm_A,39.07831248816038
2025-01-08 23:00:00,Dorm_A,49.56501147640753
2025-01-09 00:00:00,Dorm_A,52.34827931247092
2025-01-09 01:00:00,Dorm_A,47.929845220864095
2025-01-09 02:00:00,Dorm_A,46.12065742032209
2025-01-09 03:00:00,Dorm_A,61.45271651372302
2025-01-09 04:00:00,Dorm_A,43.101600376025864
2025-01-09 05:00:00,Dorm_A,48.917185831985485
2025-01-09 06:00:00,Dorm_A,38.7079774347478
2025-01-09 07:00:00,Dorm_A,54.65342306763906
2025-01-09 08:00:00,Dorm_A,31.969340624259612
2025-01-09 09:00:00,Dorm_A,54.38135097934723
2025-01-09 10:00:00,Dorm_A,63.25443428590632
2025-01-09 11:00:00,Dorm_A,41.078878151422344
2025-01-09 12:00:00,Dorm_A,61.43563516473945
2025-01-09 13:00:00,Dorm_A,40.61860500728409
2025-01-09 14:00:00,Dorm_A,59.61809265695807
2025-01-09 15:00:00,Dorm_A,57.9696130444019
2025-01-09 16:00:00,Dorm_A,50.19961248988613
2025-01-09 17:00:00,Dorm_A,47.71614659839375
2025-01-09 18:00:00,Dorm_A,28.110203329624163
2025-01-09 19:00:00,Dorm_A,54.20011441390239
2025-01-09 20:00:00,Dorm_A,38.617880825560064
2025-01-09 21:00:00,Dorm_A,40.72816565996577
2025-01-09 22:00:00,Dorm_A,68.64530386349793
2025-01-09 23:00:00,Dorm_A,48.31780398983414
2025-01-10 00:00:00,Dorm_A,51.626559309580976
2025-01-10 01:00:00,Dorm_A,57.444990089107876
2025-01-10 02:00:00,Dorm_A,52.92047317394858
2025-01-10 03:00:00,Dorm_A,51.44846328359998
2025-01-10 04:00:00,Dorm_A,50.480299324938464
2025-01-10 05:00:00,Dorm_A,54.46070630416323
2025-01-10 06:00:00,Dorm_A,47.427076304325325
2025-01-10 07:00:00,Dorm_A,47.586680289357204
2025-01-10 08:00:00,Dorm_A,48.97652024601812
2025-01-10 09:00:00,Dorm_A,39.51881521899141
2025-01-10 10:00:00,Dorm_A,47.19109291806593
2025-01-10 11:00:00,Dorm_A,37.81881552219088
2025-01-10 12:00:00,Dorm_A,52.160630715076465
2025-01-10 13:00:00,Dorm_A,49.723275368939106
2025-01-10 14:00:00,Dorm_A,31.381776531580847
2025-01-10 15:00:00,Dorm_A,55.937934377201984
2025-01-10 16:00:00,Dorm_A,46.79601855622689
2025-01-10 17:00:00,Dorm_A,53.68262974405069
2025-01-10 18:00:00,Dorm_A,32.56704911668331
2025-01-10 19:00:00,Dorm_A,47.877393776847036
2025-01-10 20:00:00,Dorm_A,62.941657462029625
2025-01-10 21:00:00,Dorm_A,46.729827443305275
2025-01-10 22:00:00,Dorm_A,50.55167475048277
2025-01-10 23:00:00,Dorm_A,38.01649367930513
2025-01-11 00:00:00,Dorm_A,50.709010818633395
2025-01-11 01:00:00,Dorm_A,53.96721971012176
2025-01-11 02:00:00,Dorm_A,61.505513064575
2025-01-11 03:00:00,Dorm_A,63.93301617545651
2025-01-11 04:00:00,Dorm_A,44.36807997294602
2025-01-11 05:00:00,Dorm_A,63.22633905687731
2025-01-11 06:00:00,Dorm_A,37.98285105303603
2025-01-11 07:00:00,Dorm_A,39.92031517437199
2025-01-11 08:00:00,Dorm_A,59.24965255150663
2025-01-11 09:00:00,Dorm_A,43.89073338137619
2025-01-11 10:00:00,Dorm_A,60.285535630302306
2025-01-11 11:00:00,Dorm_A,44.47581731175814
2025-01-11 12:00:00,Dorm_A,56.98673936996046
2025-01-11 13:00:00,Dorm_A,38.66082670281493
2025-01-11 14:00:00,Dorm_A,50.53466984235534
2025-01-11 15:00:00,Dorm_A,48.87832458623575
2025-01-11 16:00:00,Dorm_A,50.956940189256464
2025-01-11 17:00:00,Dorm_A,56.652381485027405
2025-01-11 18:00:00,Dorm_A,45.329235434775995
2025-01-11 19:00:00,Dorm_A,46.36746995328439
2025-01-11 20:00:00,Dorm_A,58.98774170846444
2025-01-11 21:00:00,Dorm_A,58.00403713552336
2025-01-11 22:00:00,Dorm_A,53.6454341242842
2025-01-11 23:00:00,Dorm_A,50.911219638963026
2025-01-12 00:00:00,Dorm_A,53.55031502603688
2025-01-12 01:00:00,Dorm_A,56.68097658835485
2025-01-12 02:00:00,Dorm_A,35.608764425975885
2025-01-12 03:00:00,Dorm_A,55.502089524274005
2025-01-12 04:00:00,Dorm_A,47.775656251589126
2025-01-12 05:00:00,Dorm_A,46.7663112205548
2025-01-12 06:00:00,Dorm_A,48.77821287298045
2025-01-12 07:00:00,Dorm_A,30.60970503593837
2025-01-12 08:00:00,Dorm_A,73.71295937043611
2025-01-12 09:00:00,Dorm_A,42.8484085790338
2025-01-12 10:00:00,Dorm_A,49.696305227378296
2025-01-12 11:00:00,Dorm_A,42.045821580246255
2025-01-12 12:00:00,Dorm_A,40.81603713559563
2025-01-12 13:00:00,Dorm_A,42.05881593678057
2025-01-12 14:00:00,Dorm_A,36.077201528489375
2025-01-12 15:00:00,Dorm_A,32.39697808019213
2025-01-12 16:00:00,Dorm_A,53.63859614556892
2025-01-12 17:00:00,Dorm_A,60.78428701075114
2025-01-12 18:00:00,Dorm_A,51.729525018411344
2025-01-12 19:00:00,Dorm_A,59.258221690480426
2025-01-12 20:00:00,Dorm_A,72.4176323235815
2025-01-12 21:00:00,Dorm_A,60.02318897185634
2025-01-12 22:00:00,Dorm_A,47.9191216124516
2025-01-12 23:00:00,Dorm_A,69.52937991805985
2025-01-13 00:00:00,Dorm_A,65.0917016716791
2025-01-13 01:00:00,Dorm_A,62.16476421302056
2025-01-13 02:00:00,Dorm_A,61.4444311942156
2025-01-13 03:00:00,Dorm_A,63.19367038498687
2025-01-13 04:00:00,Dorm_A,81.77524768182717
2025-01-13 05:00:00,Dorm_A,72.22957940643239
2025-01-13 06:00:00,Dorm_A,43.629446544561105
2025-01-13 07:00:00,Dorm_A,56.148163116111576
2025-01-13 08:00:00,Dorm_A,55.33147508344986
2025-01-13 09:00:00,Dorm_A,44.15046363642753
2025-01-13 10:00:00,Dorm_A,43.823112878765414
2025-01-13 11:00:00,Dorm_A,40.072616361364304
2025-01-13 12:00:00,Dorm_A,60.36006755879737
2025-01-13 13:00:00,Dorm_A,30.737485849001782
2025-01-13 14:00:00,Dorm_A,38.65160693444042
2025-01-13 15:00:00,Dorm_A,36.42351086640751
2025-01-13 16:00:00,Dorm_A,54.110224947085875
2025-01-13 17:00:00,Dorm_A,46.67254838939858
2025-01-13 18:00:00,Dorm_A,61.77876552472301
2025-01-13 19:00:00,Dorm_A,47.78777874504122
2025-01-13 20:00:00,Dorm_A,31.60046529979367
2025-01-13 21:00:00,Dorm_A,62.107368015745735
2025-01-13 22:00:00,Dorm_A,32.84251425121283
2025-01-13 23:00:00,Dorm_A,42.892835400622445
2025-01-14 00:00:00,Dorm_A,29.033316111469585
2025-01-14 01:00:00,Dorm_A,73.19723584273935
2025-01-14 02:00:00,Dorm_A,50.214948957414634
2025-01-14 03:00:00,Dorm_A,37.83172076680977
2025-01-14 04:00:00,Dorm_A,39.659371630999885
2025-01-14 05:00:00,Dorm_A,58.40820804290582
2025-01-14 06:00:00,Dorm_A,53.87744623246861
2025-01-14 07:00:00,Dorm_A,57.81264400309979
2025-01-14 08:00:00,Dorm_A,55.13864281370621
2025-01-14 09:00:00,Dorm_A,30.776645219010824
2025-01-14 10:00:00,Dorm_A,54.539925605897025
2025-01-14 11:00:00,Dorm_A,61.89191054622744
2025-01-14 12:00:00,Dorm_A,62.99965433265637
2025-01-14 13:00:00,Dorm_A,55.72441503581977
2025-01-14 14:00:00,Dorm_A,37.95095930103482
2025-01-14 15:00:00,Dorm_A,45.49682063633233
2025-01-14 16:00:00,Dorm_A,45.089233091274366
2025-01-14 17:00:00,Dorm_A,137.70489943022693
2025-01-14 18:00:00,Dorm_A,49.550478690814366
2025-01-14 19:00:00,Dorm_A,62.39949920749535
2025-01-14 20:00:00,Dorm_A,34.65296873023549
2025-01-14 21:00:00,Dorm_A,48.02138909181647
2025-01-14 22:00:00,Dorm_A,44.07363643682428
2025-01-14 23:00:00,Dorm_A,59.337948075417124
2025-01-15 00:00:00,Dorm_A,59.03462826800891
2025-01-15 01:00:00,Dorm_A,40.0828755717321
2025-01-15 02:00:00,Dorm_A,62.610371561944824
2025-01-15 03:00:00,Dorm_A,55.03852625863831
2025-01-15 04:00:00,Dorm_A,60.28697061397908
2025-01-15 05:00:00,Dorm_A,40.703236180237866
2025-01-15 06:00:00,Dorm_A,51.18099042521891
2025-01-15 07:00:00,Dorm_A,49.21499772508113
2025-01-15 08:00:00,Dorm_A,52.016754016269175
2025-01-15 09:00:00,Dorm_A,55.09836922081634
2025-01-15 10:00:00,Dorm_A,35.010017934008246
2025-01-15 11:00:00,Dorm_A,53.95426025787973
2025-01-15 12:00:00,Dorm_A,22.49133850736218
2025-01-15 13:00:00,Dorm_A,56.399974802177205
2025-01-15 14:00:00,Dorm_A,42.6130385143362
2025-01-15 15:00:00,Dorm_A,47.41828963500272
2025-01-15 16:00:00,Dorm_A,48.82021124020226
2025-01-15 17:00:00,Dorm_A,76.72682099446689
2025-01-15 18:00:00,Dorm_A,35.80411419038722
2025-01-15 19:00:00,Dorm_A,54.50654559479618
2025-01-15 20:00:00,Dorm_A,53.01306567419328
2025-01-15 21:00:00,Dorm_A,48.48672166581922
2025-01-15 22:00:00,Dorm_A,46.99434892071043
2025-01-15 23:00:00,Dorm_A,58.61298132791369
2025-01-16 00:00:00,Dorm_A,54.275907059216365
2025-01-16 01:00:00,Dorm_A,52.68663947009288
2025-01-16 02:00:00,Dorm_A,51.868997497945664
2025-01-16 03:00:00,Dorm_A,52.16959212536717
2025-01-16 04:00:00,Dorm_A,30.17410331081724
2025-01-16 05:00:00,Dorm_A,36.12540442708284
2025-01-16 06:00:00,Dorm_A,48.87488413115691
2025-01-16 07:00:00,Dorm_A,47.78115210629849
2025-01-16 08:00:00,Dorm_A,42.45574711301061
2025-01-16 09:00:00,Dorm_A,49.6931244186083
2025-01-16 10:00:00,Dorm_A,57.23606937663389
2025-01-16 11:00:00,Dorm_A,39.43769091548252
2025-01-16 12:00:00,Dorm_A,61.146368312195094
2025-01-16 13:00:00,Dorm_A,46.26519706834909
2025-01-16 14:00:00,Dorm_A,60.10447131017522
2025-01-16 15:00:00,Dorm_A,52.176700358475074
2025-01-16 16:00:00,Dorm_A,55.57417855167185
2025-01-16 17:00:00,Dorm_A,37.380469945480186
2025-01-16 18:00:00,Dorm_A,42.03359889638395
2025-01-16 19:00:00,Dorm_A,45.59618780993639
2025-01-16 20:00:00,Dorm_A,57.71290300974019
2025-01-16 21:00:00,Dorm_A,63.45111048205948
2025-01-16 22:00:00,Dorm_A,40.25136046535098
2025-01-16 23:00:00,Dorm_A,61.97033979383324
2025-01-17 00:00:00,Dorm_A,53.65684547413405
2025-01-17 01:00:00,Dorm_A,59.687713876067086
2025-01-17 02:00:00,Dorm_A,45.08082531258004
2025-01-17 03:00:00,Dorm_A,39.61796347508498
2025-01-17 04:00:00,Dorm_A,55.90266203217702
2025-01-17 05:00:00,Dorm_A,39.038377888659504
2025-01-17 06:00:00,Dorm_A,44.46959801793412
2025-01-17 07:00:00,Dorm_A,54.74812314801123
2025-01-17 08:00:00,Dorm_A,23.987792120048802
2025-01-17 09:00:00,Dorm_A,57.62360098280917
2025-01-17 10:00:00,Dorm_A,36.6478532970076
2025-01-17 11:00:00,Dorm_A,33.75227791912847
2025-01-17 12:00:00,Dorm_A,61.88189186925995
2025-01-17 13:00:00,Dorm_A,55.901127098663295
2025-01-17 14:00:00,Dorm_A,40.46823831254241
2025-01-17 15:00:00,Dorm_A,48.645982940825455
2025-01-17 16:00:00,Dorm_A,45.100455470082906
2025-01-17 17:00:00,Dorm_A,51.82997129061005
2025-01-17 18:00:00,Dorm_A,53.90831611167249
2025-01-17 19:00:00,Dorm_A,72.60834025536049
2025-01-17 20:00:00,Dorm_A,56.72396265998518
2025-01-17 21:00:00,Dorm_A,56.406786193803164
2025-01-17 22:00:00,Dorm_A,63.592404403504936
2025-01-17 23:00:00,Dorm_A,37.46501802649697
2025-01-18 00:00:00,Dorm_A,30.50030425369098
2025-01-18 01:00:00,Dorm_A,38.971406660108414
2025-01-18 02:00:00,Dorm_A,43.52629341102753
2025-01-18 03:00:00,Dorm_A,42.665657255540566
2025-01-18 04:00:00,Dorm_A,62.37855231686306
2025-01-18 05:00:00,Dorm_A,49.04939696646209
2025-01-18 06:00:00,Dorm_A,58.53129663976704
2025-01-18 07:00:00,Dorm_A,35.83822278761257
2025-01-18 08:00:00,Dorm_A,50.19242460655111
2025-01-18 09:00:00,Dorm_A,42.673288167483506
2025-01-18 10:00:00,Dorm_A,61.05901567431251
2025-01-18 11:00:00,Dorm_A,67.34806481021623
2025-01-18 12:00:00,Dorm_A,49.321396256696154
2025-01-18 13:00:00,Dorm_A,44.991452374913635
2025-01-18 14:00:00,Dorm_A,64.1274094069153
2025-01-18 15:00:00,Dorm_A,60.35261577173104
2025-01-18 16:00:00,Dorm_A,38.73133518222731
2025-01-18 17:00:00,Dorm_A,50.43722501721138
2025-01-18 18:00:00,Dorm_A,52.58778673975323
2025-01-18 19:00:00,Dorm_A,77.78743989286042
2025-01-18 20:00:00,Dorm_A,51.78804649780649
2025-01-18 21:00:00,Dorm_A,50.449302157221695
2025-01-18 22:00:00,Dorm_A,60.133471346232305
2025-01-18 23:00:00,Dorm_A,61.588705721395336
2025-01-19 00:00:00,Dorm_A,54.460426761848176
2025-01-19 01:00:00,Dorm_A,37.80488049210048
2025-01-19 02:00:00,Dorm_A,48.095350651415224
2025-01-19 03:00:00,Dorm_A,44.04325569974927
2025-01-19 04:00:00,Dorm_A,46.55723927590773
2025-01-19 05:00:00,Dorm_A,48.01370285501882
2025-01-19 06:00:00,Dorm_A,64.87462432808063
2025-01-19 07:00:00,Dorm_A,43.8862461205044
2025-01-19 08:00:00,Dorm_A,26.749055563313608
2025-01-19 09:00:00,Dorm_A,48.96148042936867
2025-01-19 10:00:00,Dorm_A,34.59834988443557
2025-01-19 11:00:00,Dorm_A,48.7285161819765
2025-01-19 12:00:00,Dorm_A,44.47364005689127
2025-01-19 13:00:00,Dorm_A,51.12677125200447
2025-01-19 14:00:00,Dorm_A,37.00074515253325
2025-01-19 15:00:00,Dorm_A,54.711740994909604
2025-01-19 16:00:00,Dorm_A,61.14339738284028
2025-01-19 17:00:00,Dorm_A,38.56605986041505
2025-01-19 18:00:00,Dorm_A,52.00783412766747
2025-01-19 19:00:00,Dorm_A,51.983693187134094
2025-01-19 20:00:00,Dorm_A,50.750845139883225
2025-01-19 21:00:00,Dorm_A,56.612087215870204
2025-01-19 22:00:00,Dorm_A,50.91620955488689
2025-01-19 23:00:00,Dorm_A,102.77204143037407
2025-01-20 00:00:00,Dorm_A,45.829967837694355
2025-01-20 01:00:00,Dorm_A,39.213026050068805
2025-01-20 02:00:00,Dorm_A,54.18468433585518
2025-01-20 03:00:00,Dorm_A,66.98614807784469
2025-01-20 04:00:00,Dorm_A,46.75589276747278
2025-01-20 05:00:00,Dorm_A,38.969209971638804
2025-01-20 06:00:00,Dorm_A,51.39903362146265
2025-01-20 07:00:00,Dorm_A,56.233352931782406
2025-01-20 08:00:00,Dorm_A,73.19545858730893
2025-01-20 09:00:00,Dorm_A,55.13681752323868
2025-01-20 10:00:00,Dorm_A,55.78146826951213
2025-01-20 11:00:00,Dorm_A,60.37489116973155
2025-01-20 12:00:00,Dorm_A,61.6087681613604
2025-01-20 13:00:00,Dorm_A,63.28380656270345
2025-01-20 14:00:00,Dorm_A,48.86391552288383
2025-01-20 15:00:00,Dorm_A,33.85106662860609
2025-01-20 16:00:00,Dorm_A,19.36958054808465
2025-01-20 17:00:00,Dorm_A,62.92356063695923
2025-01-20 18:00:00,Dorm_A,42.50719034229128
2025-01-20 19:00:00,Dorm_A,68.44010119704876
2025-01-20 20:00:00,Dorm_A,60.871022991906244
2025-01-20 21:00:00,Dorm_A,53.71961716070097
2025-01-20 22:00:00,Dorm_A,47.685822634944635
2025-01-20 23:00:00,Dorm_A,66.69167408863606
2025-01-21 00:00:00,Dorm_A,57.226623986361574
2025-01-21 01:00:00,Dorm_A,35.428989500891205
2025-01-21 02:00:00,Dorm_A,36.23213825059836
2025-01-21 03:00:00,Dorm_A,32.83495960024986
2025-01-21 04:00:00,Dorm_A,53.20785499660005
2025-01-21 05:00:00,Dorm_A,40.786909710169645
2025-01-21 06:00:00,Dorm_A,35.8098893032428
2025-01-21 07:00:00,Dorm_A,55.688778992903906
2025-01-21 08:00:00,Dorm_A,40.15477956994184
2025-01-21 09:00:00,Dorm_A,66.89289156210056
2025-01-21 10:00:00,Dorm_A,45.7805621872315
2025-01-21 11:00:00,Dorm_A,42.96183643417845
2025-01-21 12:00:00,Dorm_A,67.15809639904094
2025-01-21 13:00:00,Dorm_A,57.430166250185394
2025-01-21 14:00:00,Dorm_A,57.572114625984234
2025-01-21 15:00:00,Dorm_A,64.11978519102459
2025-01-21 16:00:00,Dorm_A,54.428177589892385
2025-01-21 17:00:00,Dorm_A,48.28191172223894
2025-01-21 18:00:00,Dorm_A,40.464077904059536
